InvoiceID,CustomerID,ProductID,SalesPersonID,DateID,Amount
4396,689,21,9,6/9/2014,679.59
4397,743,23,7,9/30/2013,536.96
4398,518,60,1,1/20/2013,807.93
4399,524,98,7,5/29/2013,847.88
4400,619,42,8,11/14/2014,323.85
4401,483,62,0,3/4/2014,571.15
4402,003,49,8,3/11/2014,872.38
4403,260,61,7,6/14/2013,463.75
4404,168,81,2,1/4/2014,836.32
4405,920,13,3,3/30/2013,380.55
4406,319,38,1,6/17/2013,377.85
4407,832,14,0,9/26/2014,143.67
4408,655,51,0,4/18/2013,367.42
4409,294,82,4,5/20/2014,453.78
4410,949,81,5,3/15/2013,490.31
4411,821,78,7,4/3/2014,610.05
4412,701,21,6,2/15/2014,628.23
4413,887,06,7,5/24/2013,708.81
4414,081,67,5,5/1/2013,452.98
4415,881,67,7,9/7/2013,271.6
4416,892,63,9,10/23/2014,743.91
4417,770,89,8,1/2/2013,338.5
4418,210,63,0,12/29/2013,263.05
4419,965,33,2,10/6/2013,197.02
4420,760,69,9,11/14/2013,502.58
4421,641,92,8,3/7/2014,908.08
4422,543,84,0,1/1/2014,119.45
4423,686,99,5,5/8/2014,349.32
4424,322,68,0,9/3/2013,700.61
4425,974,34,8,8/1/2013,559.31
4426,772,05,2,7/6/2013,490.93
4427,836,47,4,2/16/2014,350.15
4428,658,08,0,5/24/2014,347.53
4429,963,68,4,2/19/2014,694.74
4430,392,19,5,1/6/2013,451.83
4431,033,62,9,9/14/2013,453.92
4432,738,68,3,7/11/2014,334.9
4433,216,34,7,1/5/2013,487.71
4434,939,45,2,3/22/2014,280.4
4435,975,21,7,9/1/2013,780.63
4436,598,79,2,1/11/2014,528.36
4437,702,18,9,1/24/2013,660.77
4438,639,93,9,8/1/2013,552.48
4439,633,72,5,7/30/2014,199.7
4440,627,39,4,8/22/2013,142.7
4441,421,72,1,11/15/2014,243.67
4442,797,93,0,7/28/2014,440.56
4443,642,75,8,2/11/2014,525.93
4444,791,20,2,8/31/2013,571.77
4445,406,47,5,4/3/2013,507.29
4446,767,76,6,10/27/2014,276.41
4447,104,96,3,9/27/2013,426.49
4448,605,12,3,8/20/2013,623.09
4449,407,91,2,1/29/2014,497.53
4450,838,12,1,4/20/2013,417.22
4451,941,78,0,5/30/2013,824.35
4452,470,99,0,3/23/2014,749.35
4453,460,67,5,9/17/2013,554.49
4454,330,90,3,10/10/2013,720.25
4455,014,71,6,5/29/2014,737.04
4456,493,89,9,2/23/2013,167.62
4457,701,52,5,9/13/2014,647.95
4458,380,47,2,10/28/2013,412.11
4459,365,00,1,10/31/2014,535.45
4460,614,61,4,10/20/2013,313.81
4461,732,94,8,10/20/2013,506.02
4462,088,24,8,9/28/2014,694.22
4463,555,62,1,7/28/2014,571.8
4464,945,14,8,3/30/2014,338.55
4465,744,20,3,8/25/2014,795.01
4466,561,35,3,10/22/2013,961.39
4467,994,20,6,10/7/2014,404.15
4468,034,51,4,6/16/2013,759.14
4469,565,17,6,11/2/2014,491.04
4470,402,05,9,7/5/2014,806.68
4471,620,96,9,5/27/2014,554.7
4472,387,40,6,8/21/2014,958.86
4473,536,93,1,6/5/2014,826.74
4474,978,47,2,7/16/2013,318.7
4475,944,68,5,2/5/2014,678.44
4476,517,94,2,2/7/2013,309.12
4477,758,38,9,7/12/2013,625.67
4478,327,26,7,6/7/2013,644.84
4479,395,65,1,8/27/2013,153.95
4480,075,65,6,11/21/2013,383.56
4481,235,91,6,9/10/2014,667.32
4482,247,97,6,8/10/2014,665.58
4483,529,61,7,4/26/2013,588.07
4484,891,28,9,9/7/2014,46.34
4485,705,59,4,11/28/2014,591.46
4486,618,57,4,1/3/2013,401.33
4487,413,01,2,2/4/2014,679.13
4488,531,82,7,1/4/2014,720.35
4489,566,91,6,12/16/2013,620.77
4490,859,63,0,10/4/2013,971.07
4491,662,32,8,11/26/2013,741.98
4492,512,20,8,3/22/2013,510.72
4493,099,21,3,12/30/2013,558.6
4494,609,93,4,11/25/2014,832.02
4495,758,91,6,12/7/2013,647.68
4496,358,42,4,5/2/2014,807.41
4497,567,60,9,4/3/2013,684.55
4498,552,46,1,8/13/2013,499.82
4499,841,44,6,5/21/2013,426.44
4500,005,23,8,1/28/2014,469.37
4501,573,59,1,10/13/2013,487.98
4502,860,18,9,8/28/2013,52.46
4503,745,99,5,10/29/2013,540.38
4504,347,35,8,10/26/2013,708.15
4505,592,02,5,8/4/2013,431.73
4506,986,01,1,3/6/2013,1045.58
4507,868,55,3,9/1/2013,533.31
4508,541,17,4,4/11/2013,154.08
4509,117,33,0,1/6/2013,650.53
4510,525,74,0,11/30/2013,245.15
4511,083,20,5,7/10/2014,1012.49
4512,733,78,6,6/22/2013,750.61
4513,031,27,8,2/17/2014,459.81
4514,305,52,9,3/23/2013,536.52
4515,473,71,0,2/27/2014,460.07
4516,310,33,6,6/1/2014,770.99
4517,986,15,2,9/9/2014,503.23
4518,143,44,4,8/31/2014,116.36
4519,801,20,1,5/4/2013,562.87
4520,201,87,6,3/31/2013,126.58
4521,796,48,7,9/11/2013,352.3
4522,135,30,7,10/20/2014,647.18
4523,033,72,2,12/29/2013,453.0
4524,180,54,1,8/17/2013,585.6
4525,442,92,0,2/19/2014,348.64
4526,156,28,0,4/13/2014,474.84
4527,319,99,6,8/13/2014,690.69
4528,865,15,0,1/31/2014,482.88
4529,119,85,5,6/29/2013,739.61
4530,891,44,2,5/15/2014,904.4
4531,055,58,4,1/15/2014,101.67
4532,136,91,3,12/11/2013,144.99
4533,764,81,4,9/17/2014,697.61
4534,726,97,1,3/2/2014,846.26
4535,898,91,9,6/28/2013,-137.89
4536,680,69,5,3/15/2014,654.8
4537,775,75,0,7/21/2013,714.43
4538,046,44,3,2/20/2014,525.27
4539,976,44,1,5/2/2013,458.99
4540,865,11,6,8/19/2014,534.03
4541,511,40,0,9/3/2013,415.65
4542,148,26,0,1/5/2014,829.19
4543,366,61,5,11/16/2013,453.59
4544,622,31,9,9/17/2013,521.57
4545,669,04,3,2/26/2014,1234.21
4546,805,67,8,2/15/2013,301.55
4547,780,83,3,1/29/2014,596.4
4548,519,27,0,11/13/2014,311.1
4549,614,40,8,2/2/2013,706.08
4550,735,79,7,5/7/2014,495.02
4551,434,99,6,7/11/2013,665.58
4552,139,57,8,5/18/2014,288.22
4553,952,58,8,2/18/2013,186.71
4554,437,82,1,4/30/2014,998.73
4555,624,14,8,1/13/2014,-54.97
4556,916,03,9,11/1/2013,811.08
4557,956,91,6,5/21/2014,269.46
4558,884,75,5,8/26/2014,136.4
4559,896,91,9,7/15/2014,520.74
4560,006,64,4,7/19/2014,516.51
4561,530,94,3,8/13/2014,348.98
4562,090,45,6,7/14/2014,469.11
4563,737,64,3,6/25/2014,1076.53
4564,777,33,9,11/2/2013,24.03
4565,276,79,6,5/27/2013,292.17
4566,654,10,9,12/3/2013,553.32
4567,132,21,5,9/28/2013,366.61
4568,152,21,1,4/11/2014,411.27
4569,427,97,8,9/16/2014,308.41
4570,728,85,8,2/4/2014,599.97
4571,337,02,5,5/3/2014,436.4
4572,789,84,6,3/3/2013,473.36
4573,558,75,5,10/4/2013,625.84
4574,472,29,0,8/23/2014,450.76
4575,352,31,4,2/11/2013,792.24
4576,345,47,9,1/14/2014,644.29
4577,211,31,9,9/7/2014,276.1
4578,274,03,0,11/26/2014,71.36
4579,701,75,8,8/3/2013,397.76
4580,294,34,0,2/2/2013,441.88
4581,749,89,6,1/4/2014,173.62
4582,560,59,9,11/1/2014,684.68
4583,246,63,1,4/12/2014,666.61
4584,942,36,0,5/25/2013,675.39
4585,168,43,2,8/1/2013,752.2
4586,838,98,3,8/15/2013,549.33
4587,690,93,3,10/16/2013,571.7
4588,712,34,9,11/25/2014,556.11
4589,037,05,4,3/4/2013,586.27
4590,869,99,6,6/6/2014,612.68
4591,890,20,6,4/10/2013,712.55
4592,883,78,4,7/5/2014,665.32
4593,402,63,6,11/7/2014,455.47
4594,926,64,7,9/2/2013,232.25
4595,246,88,5,9/20/2013,680.73
4596,077,42,6,8/25/2013,759.86
4597,262,68,8,4/10/2014,525.4
4598,837,80,3,5/17/2013,513.92
4599,050,35,3,8/6/2013,784.71
4600,188,87,0,9/17/2014,368.23
4601,786,53,1,3/26/2014,925.33
4602,799,20,9,11/16/2013,514.1
4603,844,17,2,2/20/2013,596.46
4604,132,79,9,7/25/2014,466.99
4605,898,77,9,4/23/2014,511.48
4606,624,61,9,10/19/2014,463.56
4607,588,98,7,9/12/2014,761.09
4608,568,99,2,9/7/2013,242.35
4609,827,12,5,4/20/2013,742.68
4610,709,76,7,2/7/2013,397.79
4611,835,70,9,7/8/2014,512.38
4612,004,04,5,5/21/2014,186.55
4613,656,75,5,1/26/2014,-19.54
4614,169,83,2,6/13/2013,433.22
4615,794,70,7,10/26/2013,379.54
4616,121,35,4,12/8/2013,491.91
4617,186,60,4,5/7/2014,558.09
4618,903,63,3,10/8/2013,192.48
4619,569,46,8,10/14/2014,652.18
4620,749,73,5,7/10/2014,659.78
4621,411,51,1,10/26/2014,661.09
4622,143,14,1,10/20/2014,477.66
4623,226,23,3,1/12/2014,624.66
4624,803,02,1,5/23/2014,134.47
4625,427,82,1,1/8/2013,589.07
4626,356,43,2,2/12/2014,686.44
4627,081,64,6,1/16/2014,642.81
4628,612,43,3,7/11/2013,444.46
4629,705,62,0,8/13/2013,816.65
4630,385,01,9,10/29/2013,581.48
4631,139,61,5,8/13/2014,93.63
4632,691,96,5,8/2/2014,405.5
4633,651,72,6,2/13/2013,555.58
4634,273,86,3,10/17/2013,784.63
4635,108,65,7,5/22/2014,607.26
4636,594,68,9,8/27/2014,481.14
4637,606,92,0,12/8/2013,482.53
4638,720,84,5,10/18/2013,472.98
4639,356,91,2,3/28/2014,319.63
4640,498,01,9,8/30/2013,711.0
4641,110,87,8,10/3/2013,319.1
4642,467,58,7,1/5/2014,619.91
4643,824,42,3,3/26/2013,433.86
4644,530,03,2,3/20/2014,279.5
4645,340,59,3,10/23/2013,397.89
4646,405,44,1,2/9/2013,360.57
4647,264,99,1,2/24/2013,331.95
4648,446,63,7,3/17/2014,253.74
4649,756,01,7,10/6/2014,646.82
4650,949,33,4,7/22/2013,898.19
4651,008,94,2,6/13/2014,280.05
4652,322,31,7,10/25/2014,232.47
4653,180,73,2,5/28/2013,620.25
4654,237,85,3,4/7/2013,948.58
4655,914,26,0,9/2/2013,744.09
4656,102,13,5,10/9/2013,696.73
4657,884,25,8,11/18/2014,657.06
4658,215,22,5,12/18/2013,327.09
4659,710,58,5,12/16/2013,699.43
4660,597,03,7,5/17/2013,808.04
4661,631,36,3,5/28/2014,544.03
4662,945,61,6,3/7/2013,678.65
4663,199,40,2,11/4/2014,441.13
4664,973,53,3,10/22/2014,53.58
4665,580,94,7,7/14/2013,426.83
4666,021,75,5,3/9/2013,232.1
4667,628,72,2,5/11/2014,384.81
4668,450,09,5,5/30/2014,347.91
4669,641,68,7,10/31/2013,774.08
4670,113,47,0,2/5/2013,374.33
4671,303,78,6,9/3/2013,675.81
4672,690,83,1,9/14/2014,462.81
4673,709,10,9,8/25/2013,777.99
4674,674,67,6,5/19/2014,486.53
4675,539,13,3,9/4/2013,701.66
4676,125,02,1,8/3/2014,962.71
4677,237,22,2,10/21/2014,146.6
4678,105,48,9,7/11/2014,120.32
4679,660,36,6,9/28/2013,395.23
4680,803,35,1,9/29/2013,134.48
4681,048,88,7,12/19/2013,748.19
4682,571,95,2,3/21/2013,670.2
4683,441,80,2,1/9/2014,361.7
4684,348,61,7,11/2/2013,358.0
4685,895,44,5,3/13/2013,6.82
4686,063,99,5,1/28/2013,273.22
4687,644,86,2,5/12/2014,838.48
4688,895,25,8,3/29/2014,-139.49
4689,960,85,1,8/27/2014,609.38
4690,160,05,4,10/12/2013,181.8
4691,207,87,0,7/29/2013,392.92
4692,236,95,5,6/12/2013,292.13
4693,525,72,8,1/13/2013,540.62
4694,226,52,1,6/17/2013,764.97
4695,789,16,0,4/25/2014,558.98
4696,542,12,3,1/29/2014,385.02
4697,655,76,0,2/15/2014,510.14
4698,095,80,8,7/10/2014,368.24
4699,817,63,3,11/6/2013,278.21
4700,862,70,3,2/14/2013,-72.0
4701,506,57,7,9/29/2013,589.55
4702,479,89,3,1/17/2014,557.46
4703,361,11,7,4/9/2013,526.95
4704,727,55,9,2/22/2014,292.18
4705,533,23,7,12/2/2013,892.96
4706,952,47,8,4/8/2013,871.27
4707,512,63,1,10/26/2013,344.67
4708,569,29,1,9/1/2013,359.49
4709,861,00,5,1/28/2013,381.87
4710,495,20,0,3/18/2013,602.34
4711,969,15,8,5/16/2014,860.04
4712,911,85,5,12/24/2013,656.02
4713,831,48,4,5/22/2013,1149.92
4714,623,41,2,6/20/2014,500.62
4715,247,23,9,7/6/2013,404.62
4716,532,88,9,9/2/2014,398.09
4717,737,07,5,11/15/2013,321.68
4718,454,77,9,11/11/2014,428.09
4719,398,54,5,1/2/2013,-238.5
4720,398,07,5,11/23/2013,607.52
4721,853,18,5,7/14/2014,673.51
4722,594,23,9,9/11/2013,280.7
4723,909,07,4,5/23/2014,494.82
4724,028,79,6,1/14/2014,439.85
4725,620,02,7,7/29/2013,512.08
4726,004,71,2,1/27/2013,1097.68
4727,847,10,3,12/30/2013,512.55
4728,339,43,2,4/24/2013,352.55
4729,317,29,6,7/21/2014,526.05
4730,361,11,5,10/11/2013,343.52
4731,353,49,5,9/14/2014,443.16
4732,406,14,0,3/1/2013,729.53
4733,650,54,4,10/2/2013,-176.33
4734,117,76,1,10/14/2014,653.54
4735,619,96,6,6/1/2013,594.01
4736,544,23,9,6/18/2014,386.39
4737,862,48,1,9/18/2014,652.13
4738,764,85,1,8/12/2014,665.7
4739,900,58,5,1/10/2013,633.76
4740,571,70,8,10/15/2013,519.6
4741,824,00,9,11/15/2014,541.38
4742,872,88,2,7/6/2013,180.15
4743,180,83,3,9/22/2013,599.25
4744,302,67,5,7/27/2014,573.27
4745,429,79,9,11/12/2014,-111.27
4746,319,29,1,11/19/2014,338.33
4747,270,73,5,7/8/2014,385.27
4748,591,72,7,10/7/2013,332.3
4749,600,46,7,3/3/2013,544.13
4750,989,23,6,8/23/2013,444.96
4751,580,29,5,4/19/2013,271.32
4752,206,34,8,9/7/2014,544.55
4753,063,80,5,9/1/2013,582.29
4754,434,89,8,6/23/2013,1073.69
4755,257,85,1,5/31/2013,787.08
4756,680,21,8,5/28/2013,510.84
4757,967,06,7,11/29/2013,853.4
4758,726,16,8,12/11/2013,486.39
4759,118,92,6,7/30/2014,742.3
4760,393,32,6,1/12/2013,591.21
4761,896,10,8,2/26/2014,626.96
4762,010,75,8,4/17/2013,175.23
4763,543,03,0,7/3/2013,842.6
4764,722,83,3,1/31/2013,591.11
4765,840,24,9,5/21/2014,627.28
4766,927,50,1,3/3/2013,733.02
4767,677,70,4,11/17/2013,750.93
4768,050,49,2,7/12/2013,478.89
4769,680,62,1,10/23/2013,261.79
4770,355,34,2,10/15/2013,362.81
4771,719,95,4,4/24/2013,388.87
4772,865,91,3,10/16/2013,592.19
4773,888,99,6,1/21/2013,538.29
4774,012,25,3,11/1/2013,425.49
4775,693,32,1,7/18/2014,541.03
4776,537,18,5,10/10/2014,254.73
4777,628,12,5,10/13/2014,776.54
4778,783,05,7,7/25/2013,774.97
4779,923,60,9,5/10/2014,275.91
4780,419,99,2,5/7/2013,592.74
4781,438,28,5,11/11/2014,685.51
4782,268,67,6,9/2/2013,568.89
4783,028,10,8,5/21/2014,377.14
4784,740,53,4,1/4/2014,502.38
4785,347,44,4,8/7/2014,465.95
4786,981,53,5,8/28/2013,658.16
4787,867,84,5,4/8/2014,657.32
4788,183,16,8,4/11/2014,769.24
4789,428,05,9,8/2/2014,504.94
4790,479,77,4,10/2/2013,429.68
4791,208,42,2,1/27/2013,486.2
4792,103,95,2,3/19/2014,620.38
4793,289,33,3,9/20/2014,413.93
4794,019,29,3,5/9/2013,159.72
4795,299,70,4,2/2/2014,508.96
4796,865,35,3,8/11/2014,185.7
4797,477,39,1,1/6/2014,502.67
4798,767,87,0,9/25/2014,463.89
4799,901,29,3,1/10/2013,588.8
4800,239,74,7,9/25/2013,245.71
4801,331,83,6,1/31/2014,613.68
4802,568,52,1,9/15/2014,698.91
4803,916,28,5,3/18/2013,317.13
4804,531,73,9,2/15/2013,598.58
4805,834,14,3,4/1/2014,899.8
4806,430,53,5,3/7/2014,224.9
4807,411,76,3,1/23/2013,858.56
4808,411,22,4,2/28/2014,193.98
4809,436,69,8,3/25/2014,312.27
4810,660,32,3,6/13/2013,429.17
4811,037,67,9,5/28/2013,365.58
4812,899,43,1,1/24/2013,397.38
4813,859,19,6,2/25/2013,794.44
4814,917,68,6,1/3/2014,417.43
4815,650,59,5,12/7/2013,573.09
4816,554,22,5,12/24/2013,477.0
4817,552,48,5,9/22/2013,471.37
4818,361,81,0,3/1/2014,506.65
4819,205,93,4,7/9/2014,817.72
4820,688,71,6,1/10/2013,189.94
4821,899,73,0,7/2/2013,644.13
4822,768,33,4,2/24/2013,813.5
4823,852,74,0,11/1/2013,202.56
4824,620,75,4,9/15/2013,1007.46
4825,968,96,6,2/26/2014,81.81
4826,230,07,7,7/7/2014,591.54
4827,606,17,2,12/19/2013,1213.67
4828,404,33,6,4/29/2014,659.15
4829,630,34,9,5/19/2014,629.25
4830,429,84,0,5/28/2013,541.88
4831,889,67,8,1/22/2013,102.97
4832,978,03,9,7/17/2013,257.13
4833,275,02,5,5/9/2014,368.01
4834,393,73,0,1/13/2014,155.05
4835,845,56,1,11/28/2014,472.63
4836,403,87,7,2/20/2014,521.29
4837,656,15,4,9/17/2013,453.14
4838,312,98,8,2/27/2013,336.25
4839,032,68,8,4/15/2014,512.47
4840,281,70,5,2/27/2013,151.64
4841,836,68,8,10/27/2014,450.74
4842,175,97,0,10/7/2013,314.17
4843,651,42,7,6/23/2013,351.6
4844,022,41,5,5/23/2013,522.91
4845,528,44,0,3/30/2014,450.75
4846,057,05,8,1/23/2014,275.23
4847,584,19,5,11/1/2013,617.2
4848,741,89,2,11/29/2014,687.89
4849,228,92,2,6/22/2013,874.72
4850,210,69,1,12/11/2013,697.94
4851,076,40,8,11/5/2014,288.3
4852,571,06,4,4/1/2014,428.77
4853,813,06,6,11/25/2013,-172.35
4854,699,20,0,6/2/2013,318.14
4855,325,11,8,3/7/2014,699.59
4856,248,97,5,1/24/2013,831.33
4857,645,29,4,12/15/2013,231.36
4858,263,69,0,4/22/2013,329.37
4859,652,79,3,10/14/2014,500.6
4860,011,86,1,11/8/2014,626.61
4861,869,72,3,1/24/2013,90.47
4862,410,81,6,1/13/2013,485.94
4863,475,51,0,11/15/2014,320.94
4864,440,67,6,1/23/2013,676.38
4865,268,15,1,3/7/2013,255.28
4866,014,65,3,3/2/2013,69.83
4867,851,19,6,1/23/2014,479.8
4868,003,79,5,9/1/2013,514.21
4869,283,72,1,6/14/2014,449.75
4870,954,91,5,7/2/2013,406.62
4871,607,73,1,9/7/2013,843.04
4872,641,91,5,9/2/2013,530.72
4873,466,81,0,8/31/2013,821.88
4874,875,52,7,1/27/2014,-29.73
4875,655,13,6,10/19/2014,-43.03
4876,040,91,7,9/23/2013,617.95
4877,094,59,6,4/13/2013,62.78
4878,502,99,4,8/27/2013,806.59
4879,438,22,1,7/24/2013,500.35
4880,522,31,6,3/2/2014,90.43
4881,478,20,1,6/16/2014,565.54
4882,832,20,3,2/2/2014,440.57
4883,294,19,5,4/8/2014,785.21
4884,983,34,1,3/8/2014,418.05
4885,210,27,9,5/17/2013,715.36
4886,069,69,4,11/14/2014,330.51
4887,966,74,3,4/10/2014,380.38
4888,226,80,2,6/30/2014,237.7
4889,701,00,1,1/25/2014,215.41
4890,591,43,2,5/24/2013,716.84
4891,077,78,0,5/5/2014,302.94
4892,329,98,5,3/17/2014,292.15
4893,484,22,2,12/16/2013,178.32
4894,026,91,8,8/7/2014,581.72
4895,918,99,2,3/30/2013,320.8
4896,457,86,3,7/4/2013,767.8
4897,971,46,1,3/28/2014,524.77
4898,800,12,5,2/6/2014,742.98
4899,262,08,9,2/25/2013,310.9
4900,761,99,9,1/9/2013,610.93
4901,766,09,6,7/12/2014,578.15
4902,101,34,3,7/2/2014,662.71
4903,594,16,9,5/30/2014,9.2
4904,289,78,6,7/8/2013,393.46
4905,104,95,8,7/16/2013,583.79
4906,821,00,9,11/24/2014,317.93
4907,903,16,2,9/17/2014,418.43
4908,021,07,6,7/7/2014,393.34
4909,922,43,1,1/15/2014,400.03
4910,327,71,0,11/10/2013,464.74
4911,362,20,2,1/1/2014,290.54
4912,469,89,6,10/9/2013,681.84
4913,915,95,1,5/16/2013,462.22
4914,700,76,9,11/10/2013,847.18
4915,760,45,6,4/15/2014,266.94
4916,403,03,0,10/19/2013,652.54
4917,547,26,7,5/29/2014,365.21
4918,541,28,4,7/25/2013,230.2
4919,718,54,1,10/13/2013,452.9
4920,635,79,7,11/23/2014,202.67
4921,584,24,1,4/7/2013,1077.8
4922,675,38,6,4/2/2013,483.12
4923,259,28,3,1/9/2013,456.03
4924,899,90,3,2/8/2013,-10.12
4925,434,06,2,11/12/2014,986.7
4926,227,59,8,11/2/2013,647.24
4927,869,78,3,8/27/2013,524.08
4928,684,38,8,7/1/2013,668.35
4929,706,65,4,7/28/2013,709.28
4930,988,07,4,11/7/2014,444.4
4931,927,92,5,7/18/2014,663.61
4932,920,01,6,8/31/2014,646.43
4933,317,34,0,8/23/2013,113.11
4934,090,00,6,12/16/2013,766.89
4935,942,18,1,12/28/2013,650.32
4936,495,25,5,8/25/2014,118.64
4937,680,30,3,1/9/2014,872.95
4938,802,52,8,10/20/2014,334.98
4939,262,99,4,1/26/2014,319.3
4940,994,00,1,3/1/2014,571.24
4941,430,23,1,10/3/2013,391.87
4942,496,10,4,6/26/2013,756.24
4943,975,38,3,1/24/2014,108.83
4944,336,52,6,11/28/2013,848.53
4945,808,45,5,1/17/2013,242.64
4946,385,11,1,9/30/2014,739.67
4947,671,16,0,6/1/2013,764.7
4948,068,36,9,11/18/2014,690.95
4949,030,64,8,11/22/2014,450.76
4950,406,07,9,7/18/2013,383.4
4951,992,97,7,9/6/2013,361.6
4952,985,30,7,2/8/2013,675.0
4953,980,13,1,12/18/2013,902.42
4954,043,64,7,7/13/2014,109.71
4955,160,08,1,5/28/2014,735.39
4956,545,24,0,7/14/2014,677.73
4957,513,70,3,3/13/2013,872.52
4958,121,66,4,8/28/2013,550.5
4959,160,69,9,3/21/2014,692.96
4960,997,68,3,1/14/2014,492.71
4961,925,93,3,2/6/2014,789.36
4962,488,71,4,5/25/2014,803.19
4963,091,21,2,7/8/2014,797.71
4964,960,19,5,9/12/2013,552.5
4965,222,09,6,9/18/2014,665.47
4966,507,26,5,10/25/2013,993.89
4967,457,35,8,9/18/2014,626.21
4968,224,70,4,10/4/2014,885.77
4969,619,87,1,4/1/2013,1109.8
4970,961,59,6,4/15/2013,569.66
4971,094,20,2,12/11/2013,637.8
4972,442,61,1,2/17/2013,-54.24
4973,368,63,6,8/27/2013,432.72
4974,481,78,2,11/9/2013,194.07
4975,453,65,2,1/25/2013,596.32
4976,198,19,2,10/6/2014,116.56
4977,851,76,4,10/3/2013,491.31
4978,454,14,0,8/25/2013,324.08
4979,572,52,4,9/14/2013,490.32
4980,900,02,1,10/2/2013,247.92
4981,805,69,4,9/3/2013,245.77
4982,093,30,7,7/22/2014,642.12
4983,575,85,1,11/14/2014,620.76
4984,275,07,9,7/1/2014,465.23
4985,645,82,0,11/24/2013,1048.76
4986,266,52,0,10/16/2014,673.77
4987,577,46,9,4/2/2013,567.26
4988,350,13,3,8/25/2013,392.12
4989,295,94,3,5/4/2013,662.77
4990,150,38,5,7/24/2014,117.36
4991,889,38,2,9/22/2013,384.07
4992,879,57,3,1/7/2014,475.43
4993,435,73,1,3/16/2013,454.44
4994,954,35,7,2/24/2013,573.65
4995,823,81,7,3/6/2013,342.43
4996,247,66,0,8/3/2013,596.09
4997,840,96,1,2/15/2014,544.24
4998,365,27,6,8/31/2014,324.94
4999,556,05,6,1/11/2014,302.58
5000,310,37,2,9/15/2013,432.82
5001,622,02,4,4/18/2014,644.84
5002,159,11,7,6/2/2014,333.82
5003,292,41,9,11/3/2013,650.01
5004,305,72,4,3/8/2013,107.03
5005,148,10,8,1/19/2013,512.34
5006,267,42,3,10/13/2014,288.41
5007,560,34,3,3/23/2013,778.85
5008,778,17,7,9/13/2013,374.86
5009,609,05,7,4/8/2013,505.39
5010,488,90,5,8/8/2013,474.56
5011,503,87,0,12/13/2013,335.08
5012,573,76,5,9/15/2014,192.34
5013,026,67,6,7/4/2013,-6.98
5014,432,13,3,11/10/2014,543.2
5015,328,43,7,5/8/2014,459.68
5016,879,52,3,7/24/2014,256.42
5017,680,55,2,8/11/2013,628.67
5018,620,63,2,6/3/2014,163.82
5019,709,01,3,2/27/2013,591.12
5020,152,70,6,11/6/2013,449.12
5021,298,58,5,3/22/2014,656.67
5022,911,57,9,7/30/2014,267.36
5023,452,84,7,12/7/2013,390.26
5024,718,37,8,4/18/2013,526.57
5025,965,33,4,2/9/2014,-65.75
5026,824,83,6,8/5/2013,359.31
5027,267,24,8,11/9/2013,573.67
5028,672,85,5,4/18/2013,143.95
5029,369,66,8,10/19/2014,646.8
5030,597,05,9,3/1/2013,518.32
5031,615,14,8,4/8/2014,469.05
5032,171,65,5,9/13/2013,672.7
5033,363,99,9,7/31/2014,348.0
5034,528,28,3,7/7/2014,625.92
5035,002,93,2,11/16/2014,501.79
5036,798,80,9,1/31/2013,475.03
5037,762,72,0,8/6/2013,16.57
5038,986,32,3,10/31/2013,551.89
5039,371,76,3,4/2/2013,655.71
5040,654,01,1,1/27/2013,672.98
5041,401,06,2,1/26/2014,604.91
5042,779,76,5,4/1/2013,196.33
5043,951,41,6,3/4/2013,429.36
5044,352,87,0,6/28/2013,133.95
5045,680,75,3,4/1/2013,395.11
5046,806,98,4,1/11/2013,96.96
5047,861,48,3,6/14/2014,709.52
5048,417,20,7,10/4/2014,448.99
5049,050,51,4,3/29/2014,167.34
5050,676,89,9,1/5/2014,486.88
5051,133,24,5,6/26/2013,98.74
5052,911,26,6,10/9/2013,261.11
5053,446,66,7,3/4/2013,686.02
5054,399,99,6,9/27/2014,449.12
5055,347,99,9,5/17/2013,261.7
5056,221,32,7,3/7/2013,640.95
5057,359,54,5,5/1/2013,377.48
5058,960,04,9,12/31/2013,333.8
5059,035,06,3,1/5/2013,817.83
5060,790,16,2,2/10/2013,523.63
5061,639,12,2,10/27/2014,148.06
5062,916,93,6,10/6/2014,580.31
5063,629,31,3,7/15/2014,445.45
5064,959,87,7,4/8/2013,547.44
5065,920,90,2,6/6/2014,737.73
5066,914,76,8,4/4/2014,838.17
5067,229,07,4,7/28/2014,217.09
5068,783,11,3,8/26/2013,392.35
5069,164,73,6,1/17/2013,595.27
5070,862,25,8,8/16/2014,325.25
5071,296,98,1,3/11/2013,502.79
5072,689,81,4,11/13/2014,487.95
5073,072,52,2,4/2/2013,641.18
5074,282,02,5,2/13/2013,738.83
5075,149,07,7,9/20/2014,554.92
5076,888,20,4,3/17/2014,494.99
5077,224,27,0,5/20/2013,436.17
5078,387,07,6,11/15/2013,393.47
5079,442,31,8,3/16/2014,184.97
5080,826,69,9,3/20/2013,691.58
5081,232,99,0,4/6/2013,707.49
5082,561,83,6,7/24/2013,541.57
5083,320,04,8,6/26/2013,589.98
5084,170,70,0,1/2/2013,712.03
5085,026,74,7,6/19/2014,614.5
5086,722,09,1,3/23/2014,1461.2
5087,822,83,9,7/26/2014,832.38
5088,939,98,9,5/19/2014,523.82
5089,132,74,5,6/15/2013,596.61
5090,162,66,7,2/2/2013,659.45
5091,252,13,8,1/22/2013,782.58
